OMRÅDE;KØN;ALDER;TID;INDHOLD
751;2;2;2011K1;1726
751;2;2;2012K1;1750
751;2;2;2013K1;1844
751;2;2;2014K1;1822
751;2;2;2015K1;1763
751;2;2;2016K1;1798
751;2;2;2017K1;1782
751;2;2;2018K1;1899
751;2;2;2019K1;2025
751;2;2;2020K1;1957
751;2;3;2008K1;1750
751;2;3;2009K1;1654
751;2;3;2010K1;1681
751;2;3;2011K1;1722
751;2;3;2012K1;1680
751;2;3;2013K1;1728
751;2;3;2014K1;1800
751;2;3;2015K1;1770
751;2;3;2016K1;1742
751;2;3;2017K1;1724
751;2;3;2018K1;1701
751;2;3;2019K1;1811
751;2;3;2020K1;1956
751;2;4;2008K1;1633
751;2;4;2009K1;1720
751;2;4;2010K1;1652
751;2;4;2011K1;1663
751;2;4;2012K1;1688
751;2;4;2013K1;1651
751;2;4;2014K1;1729
751;2;4;2015K1;1781
751;2;4;2016K1;1745
751;2;4;2017K1;1721
751;2;4;2018K1;1682
751;2;4;2019K1;1665
751;2;4;2020K1;1755
751;2;5;2008K1;1605
751;2;5;2009K1;1612
751;2;5;2010K1;1703
751;2;5;2011K1;1644
751;2;5;2012K1;1635
751;2;5;2013K1;1658
751;2;5;2014K1;1643
751;2;5;2015K1;1698
751;2;5;2016K1;1743
751;2;5;2017K1;1716
751;2;5;2018K1;1675
751;2;5;2019K1;1662
751;2;5;2020K1;1652
751;2;6;2008K1;1706
751;2;6;2009K1;1564
751;2;6;2010K1;1588
751;2;6;2011K1;1685
751;2;6;2012K1;1628
751;2;6;2013K1;1612
751;2;6;2014K1;1640
751;2;6;2015K1;1628
751;2;6;2016K1;1683
751;2;6;2017K1;1729
751;2;6;2018K1;1693
751;2;6;2019K1;1631
751;2;6;2020K1;1629
751;2;7;2008K1;1624
751;2;7;2009K1;1695
751;2;7;2010K1;1566
751;2;7;2011K1;1582
751;2;7;2012K1;1670
751;2;7;2013K1;1612
751;2;7;2014K1;1611
751;2;7;2015K1;1637
751;2;7;2016K1;1634
751;2;7;2017K1;1667
751;2;7;2018K1;1726
751;2;7;2019K1;1690
751;2;7;2020K1;1620
751;2;8;2008K1;1616
751;2;8;2009K1;1610
751;2;8;2010K1;1684
751;2;8;2011K1;1560
751;2;8;2012K1;1577
751;2;8;2013K1;1657
751;2;8;2014K1;1616
751;2;8;2015K1;1621
751;2;8;2016K1;1632
751;2;8;2017K1;1641
751;2;8;2018K1;1666
751;2;8;2019K1;1707
751;2;8;2020K1;1680
751;2;9;2008K1;1633
751;2;9;2009K1;1608
751;2;9;2010K1;1603
751;2;9;2011K1;1680
751;2;9;2012K1;1547
751;2;9;2013K1;1573
751;2;9;2014K1;1658
751;2;9;2015K1;1620
751;2;9;2016K1;1613
751;2;9;2017K1;1640
751;2;9;2018K1;1623
751;2;9;2019K1;1670
751;2;9;2020K1;1694
751;2;10;2008K1;1657
751;2;10;2009K1;1625
751;2;10;2010K1;1618
751;2;10;2011K1;1595
751;2;10;2012K1;1678
751;2;10;2013K1;1543
751;2;10;2014K1;1568
751;2;10;2015K1;1650
751;2;10;2016K1;1628
751;2;10;2017K1;1625
751;2;10;2018K1;1647
751;2;10;2019K1;1619
751;2;10;2020K1;1670
751;2;11;2008K1;1568
751;2;11;2009K1;1659
751;2;11;2010K1;1622
751;2;11;2011K1;1612
751;2;11;2012K1;1590
751;2;11;2013K1;1681
751;2;11;2014K1;1554
751;2;11;2015K1;1573
751;2;11;2016K1;1667
751;2;11;2017K1;1637
751;2;11;2018K1;1623
751;2;11;2019K1;1645
751;2;11;2020K1;1629
751;2;12;2008K1;1707
751;2;12;2009K1;1564
751;2;12;2010K1;1664
751;2;12;2011K1;1637
751;2;12;2012K1;1603
751;2;12;2013K1;1586
751;2;12;2014K1;1693
751;2;12;2015K1;1545
751;2;12;2016K1;1585
751;2;12;2017K1;1669
751;2;12;2018K1;1631
751;2;12;2019K1;1625
751;2;12;2020K1;1654
751;2;13;2008K1;1654
751;2;13;2009K1;1711
751;2;13;2010K1;1580
751;2;13;2011K1;1670
751;2;13;2012K1;1628
751;2;13;2013K1;1598
751;2;13;2014K1;1588
751;2;13;2015K1;1702
751;2;13;2016K1;1549
751;2;13;2017K1;1588
751;2;13;2018K1;1667
751;2;13;2019K1;1650
751;2;13;2020K1;1630
751;2;14;2008K1;1644
751;2;14;2009K1;1646
751;2;14;2010K1;1723
751;2;14;2011K1;1575
751;2;14;2012K1;1668
751;2;14;2013K1;1642
751;2;14;2014K1;1607
751;2;14;2015K1;1587
751;2;14;2016K1;1699
751;2;14;2017K1;1554
751;2;14;2018K1;1590
751;2;14;2019K1;1675
751;2;14;2020K1;1654
751;2;15;2008K1;1656
751;2;15;2009K1;1653
751;2;15;2010K1;1647
751;2;15;2011K1;1740
751;2;15;2012K1;1580
751;2;15;2013K1;1674
751;2;15;2014K1;1656
751;2;15;2015K1;1614
751;2;15;2016K1;1610
751;2;15;2017K1;1699
751;2;15;2018K1;1561
751;2;15;2019K1;1603
751;2;15;2020K1;1685
751;2;16;2008K1;1581
751;2;16;2009K1;1666
751;2;16;2010K1;1665
751;2;16;2011K1;1693
751;2;16;2012K1;1751
751;2;16;2013K1;1600
751;2;16;2014K1;1679
751;2;16;2015K1;1675
751;2;16;2016K1;1623
751;2;16;2017K1;1630
751;2;16;2018K1;1721
751;2;16;2019K1;1578
751;2;16;2020K1;1638
751;2;17;2008K1;1634
751;2;17;2009K1;1630
751;2;17;2010K1;1706
751;2;17;2011K1;1687
751;2;17;2012K1;1730
751;2;17;2013K1;1766
751;2;17;2014K1;1632
751;2;17;2015K1;1706
751;2;17;2016K1;1721
751;2;17;2017K1;1668
751;2;17;2018K1;1683
751;2;17;2019K1;1765
751;2;17;2020K1;1650
751;2;18;2008K1;1665
751;2;18;2009K1;1724
751;2;18;2010K1;1741
751;2;18;2011K1;1799
751;2;18;2012K1;1765
751;2;18;2013K1;1792
751;2;18;2014K1;1848
751;2;18;2015K1;1716
751;2;18;2016K1;1783
751;2;18;2017K1;1818
751;2;18;2018K1;1767
751;2;18;2019K1;1794
751;2;18;2020K1;1838
751;2;19;2008K1;1926
751;2;19;2009K1;2083
751;2;19;2010K1;2127
751;2;19;2011K1;2106
751;2;19;2012K1;2172
751;2;19;2013K1;2147
751;2;19;2014K1;2217
751;2;19;2015K1;2204
751;2;19;2016K1;2048
751;2;19;2017K1;2136
751;2;19;2018K1;2129
751;2;19;2019K1;2084
751;2;19;2020K1;2099
751;2;20;2008K1;2684
751;2;20;2009K1;2763
751;2;20;2010K1;3065
751;2;20;2011K1;3066
751;2;20;2012K1;3025
751;2;20;2013K1;3256
751;2;20;2014K1;3171
751;2;20;2015K1;3223
751;2;20;2016K1;3200
751;2;20;2017K1;3096
751;2;20;2018K1;3092
751;2;20;2019K1;3111
751;2;20;2020K1;2949
751;2;21;2008K1;3349
751;2;21;2009K1;3604
751;2;21;2010K1;3898
751;2;21;2011K1;4198
751;2;21;2012K1;4196
751;2;21;2013K1;4175
751;2;21;2014K1;4510
751;2;21;2015K1;4239
751;2;21;2016K1;4518
751;2;21;2017K1;4578
751;2;21;2018K1;4436
751;2;21;2019K1;4648
751;2;21;2020K1;4560
751;2;22;2008K1;3617
751;2;22;2009K1;3800
751;2;22;2010K1;4007
751;2;22;2011K1;4345
751;2;22;2012K1;4635
751;2;22;2013K1;4786
751;2;22;2014K1;4723
751;2;22;2015K1;4912
751;2;22;2016K1;4803
751;2;22;2017K1;5236
751;2;22;2018K1;5362
751;2;22;2019K1;5353
751;2;22;2020K1;5634
751;2;23;2008K1;3594
751;2;23;2009K1;3800
751;2;23;2010K1;3877
751;2;23;2011K1;4097
751;2;23;2012K1;4423
751;2;23;2013K1;4714
751;2;23;2014K1;4818
751;2;23;2015K1;4728
751;2;23;2016K1;4965
751;2;23;2017K1;4925
751;2;23;2018K1;5397
751;2;23;2019K1;5611
751;2;23;2020K1;5538
751;2;24;2008K1;3419
751;2;24;2009K1;3583
751;2;24;2010K1;3758
751;2;24;2011K1;3854
751;2;24;2012K1;4028
751;2;24;2013K1;4353
751;2;24;2014K1;4600
751;2;24;2015K1;4576
751;2;24;2016K1;4691
751;2;24;2017K1;4871
751;2;24;2018K1;4904
751;2;24;2019K1;5362
751;2;24;2020K1;5549
751;2;25;2008K1;3378
751;2;25;2009K1;3317
751;2;25;2010K1;3428
751;2;25;2011K1;3579
751;2;25;2012K1;3649
751;2;25;2013K1;3855
751;2;25;2014K1;4148
751;2;25;2015K1;4266
751;2;25;2016K1;4320
751;2;25;2017K1;4512
751;2;25;2018K1;4686
751;2;25;2019K1;4782
751;2;25;2020K1;5166
751;2;26;2008K1;3113
751;2;26;2009K1;3198
751;2;26;2010K1;3085
751;2;26;2011K1;3188
751;2;26;2012K1;3411
751;2;26;2013K1;3387
751;2;26;2014K1;3646
751;2;26;2015K1;3765
751;2;26;2016K1;3942
751;2;26;2017K1;4006
751;2;26;2018K1;4224
751;2;26;2019K1;4352
751;2;26;2020K1;4491
751;2;27;2008K1;2838
751;2;27;2009K1;2896
751;2;27;2010K1;2946
751;2;27;2011K1;2928
751;2;27;2012K1;2926
751;2;27;2013K1;3126
751;2;27;2014K1;3190
751;2;27;2015K1;3328
751;2;27;2016K1;3481
751;2;27;2017K1;3688
751;2;27;2018K1;3731
751;2;27;2019K1;3976
751;2;27;2020K1;4075
751;2;28;2008K1;2617
751;2;28;2009K1;2654
751;2;28;2010K1;2680
751;2;28;2011K1;2738
751;2;28;2012K1;2717
751;2;28;2013K1;2769
751;2;28;2014K1;2894
751;2;28;2015K1;2955
751;2;28;2016K1;3110
751;2;28;2017K1;3272
751;2;28;2018K1;3427
751;2;28;2019K1;3472
751;2;28;2020K1;3643
751;2;29;2008K1;2358
751;2;29;2009K1;2423
751;2;29;2010K1;2449
751;2;29;2011K1;2496
751;2;29;2012K1;2579
751;2;29;2013K1;2572
751;2;29;2014K1;2633
751;2;29;2015K1;2703
751;2;29;2016K1;2735
751;2;29;2017K1;2867
751;2;29;2018K1;3025
751;2;29;2019K1;3177
751;2;29;2020K1;3221
751;2;30;2008K1;2149
751;2;30;2009K1;2225
751;2;30;2010K1;2269
751;2;30;2011K1;2321
751;2;30;2012K1;2320
751;2;30;2013K1;2459
751;2;30;2014K1;2420
751;2;30;2015K1;2453
751;2;30;2016K1;2518
751;2;30;2017K1;2551
751;2;30;2018K1;2701
751;2;30;2019K1;2828
751;2;30;2020K1;3003
751;2;31;2008K1;2118
751;2;31;2009K1;2052
751;2;31;2010K1;2123
751;2;31;2011K1;2186
751;2;31;2012K1;2176
751;2;31;2013K1;2222
751;2;31;2014K1;2339
751;2;31;2015K1;2313
751;2;31;2016K1;2344
751;2;31;2017K1;2392
751;2;31;2018K1;2462
751;2;31;2019K1;2557
751;2;31;2020K1;2702
751;2;32;2008K1;2151
751;2;32;2009K1;2038
751;2;32;2010K1;1959
751;2;32;2011K1;2046
751;2;32;2012K1;2114
751;2;32;2013K1;2110
751;2;32;2014K1;2138
751;2;32;2015K1;2213
751;2;32;2016K1;2219
751;2;32;2017K1;2237
751;2;32;2018K1;2297
751;2;32;2019K1;2338
751;2;32;2020K1;2458
751;2;33;2008K1;2141
751;2;33;2009K1;2073
751;2;33;2010K1;1996
751;2;33;2011K1;1882
751;2;33;2012K1;1990
751;2;33;2013K1;2078
751;2;33;2014K1;2065
751;2;33;2015K1;2060
751;2;33;2016K1;2149
751;2;33;2017K1;2129
751;2;33;2018K1;2146
751;2;33;2019K1;2190
751;2;33;2020K1;2258
751;2;34;2008K1;2041
751;2;34;2009K1;2083
751;2;34;2010K1;2037
751;2;34;2011K1;1947
751;2;34;2012K1;1838
751;2;34;2013K1;1948
751;2;34;2014K1;2056
751;2;34;2015K1;2034
751;2;34;2016K1;2019
751;2;34;2017K1;2082
751;2;34;2018K1;2050
751;2;34;2019K1;2087
751;2;34;2020K1;2111
751;2;35;2008K1;2194
751;2;35;2009K1;1980
751;2;35;2010K1;2076
751;2;35;2011K1;2021
751;2;35;2012K1;1894
751;2;35;2013K1;1838
751;2;35;2014K1;1907
751;2;35;2015K1;1989
751;2;35;2016K1;2010
751;2;35;2017K1;1986
751;2;35;2018K1;2040
751;2;35;2019K1;2018
751;2;35;2020K1;2029
751;2;36;2008K1;2022
751;2;36;2009K1;2192
751;2;36;2010K1;1968
751;2;36;2011K1;2066
751;2;36;2012K1;2014
751;2;36;2013K1;1852
751;2;36;2014K1;1810
751;2;36;2015K1;1874
751;2;36;2016K1;1984
751;2;36;2017K1;1978
751;2;36;2018K1;1967
751;2;36;2019K1;2009
751;2;36;2020K1;1984
751;2;37;2008K1;1929
751;2;37;2009K1;2002
751;2;37;2010K1;2169
751;2;37;2011K1;1965
751;2;37;2012K1;2040
751;2;37;2013K1;1995
751;2;37;2014K1;1842
751;2;37;2015K1;1783
751;2;37;2016K1;1867
751;2;37;2017K1;1951
751;2;37;2018K1;1950
751;2;37;2019K1;1931
751;2;37;2020K1;1993
751;2;39;2008K1;1923
751;2;39;2009K1;1952
751;2;39;2010K1;1894
751;2;39;2011K1;2007
751;2;39;2012K1;2113
751;2;39;2013K1;1921
751;2;39;2014K1;2010
751;2;39;2015K1;1965
751;2;39;2016K1;1830
751;2;39;2017K1;1760
751;2;39;2018K1;1845
751;2;39;2019K1;1901
751;2;39;2020K1;1922
751;2;40;2008K1;1942
751;2;40;2009K1;1926
751;2;40;2010K1;1921
751;2;40;2011K1;1901
751;2;40;2012K1;1987
751;2;40;2013K1;2098
751;2;40;2014K1;1928
751;2;40;2015K1;2010
751;2;40;2016K1;1941
751;2;40;2017K1;1804
751;2;40;2018K1;1759
751;2;40;2019K1;1827
751;2;40;2020K1;1892
751;2;41;2008K1;2110
751;2;41;2009K1;1938
751;2;41;2010K1;1926
751;2;41;2011K1;1939
751;2;41;2012K1;1896
751;2;41;2013K1;1988
751;2;41;2014K1;2083
751;2;41;2015K1;1910
751;2;41;2016K1;2005
751;2;41;2017K1;1946
751;2;41;2018K1;1801
751;2;41;2019K1;1758
751;2;41;2020K1;1823
751;2;42;2008K1;2062
751;2;42;2009K1;2092
751;2;42;2010K1;1931
751;2;42;2011K1;1928
751;2;42;2012K1;1942
751;2;42;2013K1;1886
751;2;42;2014K1;1991
751;2;42;2015K1;2081
751;2;42;2016K1;1919
751;2;42;2017K1;2014
751;2;42;2018K1;1935
751;2;42;2019K1;1792
751;2;42;2020K1;1753
751;2;43;2008K1;2064
751;2;43;2009K1;2057
751;2;43;2010K1;2083
751;2;43;2011K1;1923
751;2;43;2012K1;1932
751;2;43;2013K1;1950
751;2;43;2014K1;1883
751;2;43;2015K1;1985
751;2;43;2016K1;2074
751;2;43;2017K1;1918
751;2;43;2018K1;1997
751;2;43;2019K1;1935
751;2;43;2020K1;1813
751;2;44;2008K1;2002
751;2;44;2009K1;2064
751;2;44;2010K1;2050
751;2;44;2011K1;2088
751;2;44;2012K1;1908
751;2;44;2013K1;1930
751;2;44;2014K1;1939
751;2;44;2015K1;1883
751;2;44;2016K1;1993
751;2;44;2017K1;2076
751;2;44;2018K1;1916
751;2;44;2019K1;1978
751;2;44;2020K1;1930
751;2;45;2008K1;1863
751;2;45;2009K1;2002
751;2;45;2010K1;2051
751;2;45;2011K1;2053
751;2;45;2012K1;2084
751;2;45;2013K1;1922
751;2;45;2014K1;1940
751;2;45;2015K1;1933
751;2;45;2016K1;1877
751;2;45;2017K1;1990
751;2;45;2018K1;2082
751;2;45;2019K1;1908
751;2;45;2020K1;1964
751;2;46;2008K1;1925
751;2;46;2009K1;1877
751;2;46;2010K1;2005
751;2;46;2011K1;2035
751;2;46;2012K1;2049
751;2;46;2013K1;2090
751;2;46;2014K1;1933
751;2;46;2015K1;1944
751;2;46;2016K1;1918
751;2;46;2017K1;1886
751;2;46;2018K1;1989
751;2;46;2019K1;2089
751;2;46;2020K1;1906
751;2;47;2008K1;1963
751;2;47;2009K1;1921
751;2;47;2010K1;1878
751;2;47;2011K1;2001
751;2;47;2012K1;2044
751;2;47;2013K1;2038
751;2;47;2014K1;2082
751;2;47;2015K1;1934
751;2;47;2016K1;1936
751;2;47;2017K1;1920
751;2;47;2018K1;1859
751;2;47;2019K1;1993
751;2;47;2020K1;2091
751;2;48;2008K1;1855
751;2;48;2009K1;1957
751;2;48;2010K1;1934
751;2;48;2011K1;1861
751;2;48;2012K1;1989
751;2;48;2013K1;2026
751;2;48;2014K1;2049
751;2;48;2015K1;2078
751;2;48;2016K1;1939
751;2;48;2017K1;1951
751;2;48;2018K1;1941
751;2;48;2019K1;1862
751;2;48;2020K1;1997
751;2;49;2008K1;1942
751;2;49;2009K1;1839
751;2;49;2010K1;1971
751;2;49;2011K1;1925
751;2;49;2012K1;1853
751;2;49;2013K1;1977
751;2;49;2014K1;2029
751;2;49;2015K1;2027
751;2;49;2016K1;2086
751;2;49;2017K1;1940
751;2;49;2018K1;1943
751;2;49;2019K1;1939
751;2;49;2020K1;1863
751;2;50;2008K1;1845
751;2;50;2009K1;1934
751;2;50;2010K1;1833
751;2;50;2011K1;1959
751;2;50;2012K1;1922
751;2;50;2013K1;1863
751;2;50;2014K1;1986
751;2;50;2015K1;2035
751;2;50;2016K1;2041
751;2;50;2017K1;2107
751;2;50;2018K1;1944
751;2;50;2019K1;1947
751;2;50;2020K1;1952
751;2;51;2008K1;1834
751;2;51;2009K1;1832
751;2;51;2010K1;1952
751;2;51;2011K1;1843
751;2;51;2012K1;1952
751;2;51;2013K1;1915
751;2;51;2014K1;1854
751;2;51;2015K1;1953
751;2;51;2016K1;2046
751;2;51;2017K1;2043
751;2;51;2018K1;2105
751;2;51;2019K1;1951
751;2;51;2020K1;1939
751;2;52;2008K1;1839
751;2;52;2009K1;1833
751;2;52;2010K1;1817
751;2;52;2011K1;1943
751;2;52;2012K1;1838
751;2;52;2013K1;1944
751;2;52;2014K1;1906
751;2;52;2015K1;1864
751;2;52;2016K1;1947
751;2;52;2017K1;2033
751;2;52;2018K1;2036
751;2;52;2019K1;2104
751;2;52;2020K1;1949
751;2;53;2008K1;1730
751;2;53;2009K1;1828
751;2;53;2010K1;1819
751;2;53;2011K1;1812
751;2;53;2012K1;1934
751;2;53;2013K1;1816
751;2;53;2014K1;1937
751;2;53;2015K1;1899
751;2;53;2016K1;1859
751;2;53;2017K1;1936
751;2;53;2018K1;2024
751;2;53;2019K1;2036
751;2;53;2020K1;2117
751;2;54;2008K1;1836
751;2;54;2009K1;1714
751;2;54;2010K1;1811
751;2;54;2011K1;1795
751;2;54;2012K1;1802
751;2;54;2013K1;1927
751;2;54;2014K1;1809
751;2;54;2015K1;1926
751;2;54;2016K1;1908
751;2;54;2017K1;1852
751;2;54;2018K1;1937
751;2;54;2019K1;2035
751;2;54;2020K1;2028
751;2;55;2008K1;1815
751;2;55;2009K1;1828
751;2;55;2010K1;1710
751;2;55;2011K1;1794
751;2;55;2012K1;1786
751;2;55;2013K1;1792
751;2;55;2014K1;1919
751;2;55;2015K1;1791
751;2;55;2016K1;1923
751;2;55;2017K1;1912
751;2;55;2018K1;1854
751;2;55;2019K1;1946
751;2;55;2020K1;2025
751;2;56;2008K1;1653
751;2;56;2009K1;1804
751;2;56;2010K1;1812
751;2;56;2011K1;1687
751;2;56;2012K1;1783
751;2;56;2013K1;1784
751;2;56;2014K1;1792
751;2;56;2015K1;1907
751;2;56;2016K1;1777
751;2;56;2017K1;1917
751;2;56;2018K1;1895
751;2;56;2019K1;1846
751;2;56;2020K1;1952
751;2;57;2008K1;1789
751;2;57;2009K1;1646
751;2;57;2010K1;1794
751;2;57;2011K1;1794
751;2;57;2012K1;1675
751;2;57;2013K1;1772
751;2;57;2014K1;1777
751;2;57;2015K1;1778
751;2;57;2016K1;1889
751;2;57;2017K1;1778
751;2;57;2018K1;1907
751;2;57;2019K1;1875
751;2;57;2020K1;1842
751;2;58;2008K1;1700
751;2;58;2009K1;1784
751;2;58;2010K1;1630
751;2;58;2011K1;1786
751;2;58;2012K1;1776
751;2;58;2013K1;1667
751;2;58;2014K1;1764
751;2;58;2015K1;1768
751;2;58;2016K1;1759
751;2;58;2017K1;1876
751;2;58;2018K1;1770
751;2;58;2019K1;1904
751;2;58;2020K1;1876
751;2;59;2008K1;1719
751;2;59;2009K1;1680
751;2;59;2010K1;1768
751;2;59;2011K1;1620
751;2;59;2012K1;1758
751;2;59;2013K1;1761
751;2;59;2014K1;1661
751;2;59;2015K1;1751
751;2;59;2016K1;1759
751;2;59;2017K1;1745
751;2;59;2018K1;1858
751;2;59;2019K1;1751
751;2;59;2020K1;1898
751;2;60;2008K1;1805
751;2;60;2009K1;1702
751;2;60;2010K1;1657
751;2;60;2011K1;1763
751;2;60;2012K1;1600
751;2;60;2013K1;1745
751;2;60;2014K1;1731
751;2;60;2015K1;1653
751;2;60;2016K1;1748
751;2;60;2017K1;1740
751;2;60;2018K1;1742
751;2;60;2019K1;1852
751;2;60;2020K1;1747
751;2;61;2008K1;1762
751;2;61;2009K1;1798
751;2;61;2010K1;1674
751;2;61;2011K1;1632
751;2;61;2012K1;1760
751;2;61;2013K1;1590
751;2;61;2014K1;1742
751;2;61;2015K1;1717
751;2;61;2016K1;1626
751;2;61;2017K1;1745
751;2;61;2018K1;1741
751;2;61;2019K1;1734
751;2;61;2020K1;1841
751;2;62;2008K1;1693
751;2;62;2009K1;1741
751;2;62;2010K1;1774
751;2;62;2011K1;1663
751;2;62;2012K1;1621
751;2;62;2013K1;1752
751;2;62;2014K1;1572
751;2;62;2015K1;1731
751;2;62;2016K1;1703
751;2;62;2017K1;1613
751;2;62;2018K1;1733
751;2;62;2019K1;1740
751;2;62;2020K1;1731
751;2;63;2008K1;1554
751;2;63;2009K1;1684
751;2;63;2010K1;1719
751;2;63;2011K1;1754
751;2;63;2012K1;1649
751;2;63;2013K1;1612
751;2;63;2014K1;1731
751;2;63;2015K1;1569
751;2;63;2016K1;1709
751;2;63;2017K1;1699
751;2;63;2018K1;1613
751;2;63;2019K1;1710
751;2;63;2020K1;1722
751;2;64;2008K1;1384
751;2;64;2009K1;1542
751;2;64;2010K1;1672
751;2;64;2011K1;1701
751;2;64;2012K1;1743
751;2;64;2013K1;1634
751;2;64;2014K1;1587
751;2;64;2015K1;1711
751;2;64;2016K1;1554
751;2;64;2017K1;1692
751;2;64;2018K1;1670
751;2;64;2019K1;1596
751;2;64;2020K1;1696
751;2;65;2008K1;1332
751;2;65;2009K1;1377
751;2;65;2010K1;1519
751;2;65;2011K1;1642
751;2;65;2012K1;1676
751;2;65;2013K1;1714
751;2;65;2014K1;1628
751;2;65;2015K1;1564
751;2;65;2016K1;1673
751;2;65;2017K1;1533
751;2;65;2018K1;1687
751;2;65;2019K1;1650
751;2;65;2020K1;1596
751;2;66;2008K1;1164
751;2;66;2009K1;1312
751;2;66;2010K1;1358
751;2;66;2011K1;1500
751;2;66;2012K1;1618
751;2;66;2013K1;1650
751;2;66;2014K1;1684
751;2;66;2015K1;1616
751;2;66;2016K1;1546
751;2;66;2017K1;1662
751;2;66;2018K1;1525
751;2;66;2019K1;1665
751;2;66;2020K1;1624
751;2;67;2008K1;1171
751;2;67;2009K1;1162
751;2;67;2010K1;1291
751;2;67;2011K1;1343
751;2;67;2012K1;1476
751;2;67;2013K1;1609
751;2;67;2014K1;1643
751;2;67;2015K1;1674
751;2;67;2016K1;1596
751;2;67;2017K1;1530
751;2;67;2018K1;1634
751;2;67;2019K1;1505
751;2;67;2020K1;1642
751;2;68;2008K1;1113
751;2;68;2009K1;1155
751;2;68;2010K1;1153
751;2;68;2011K1;1273
751;2;68;2012K1;1334
751;2;68;2013K1;1468
751;2;68;2014K1;1595
751;2;68;2015K1;1635
751;2;68;2016K1;1648
751;2;68;2017K1;1573
751;2;68;2018K1;1520
751;2;68;2019K1;1618
751;2;68;2020K1;1487
751;2;69;2008K1;1097
751;2;69;2009K1;1107
751;2;69;2010K1;1146
751;2;69;2011K1;1130
751;2;69;2012K1;1256
751;2;69;2013K1;1321
751;2;69;2014K1;1459
751;2;69;2015K1;1568
751;2;69;2016K1;1610
751;2;69;2017K1;1619
751;2;69;2018K1;1557
751;2;69;2019K1;1505
751;2;69;2020K1;1599
751;2;70;2008K1;1110
751;2;70;2009K1;1088
751;2;70;2010K1;1094
751;2;70;2011K1;1118
751;2;70;2012K1;1105
751;2;70;2013K1;1238
751;2;70;2014K1;1303
751;2;70;2015K1;1445
751;2;70;2016K1;1553
751;2;70;2017K1;1580
751;2;70;2018K1;1592
751;2;70;2019K1;1531
751;2;70;2020K1;1490
751;2;71;2008K1;964
751;2;71;2009K1;1087
751;2;71;2010K1;1068
751;2;71;2011K1;1074
751;2;71;2012K1;1116
751;2;71;2013K1;1079
751;2;71;2014K1;1212
751;2;71;2015K1;1280
751;2;71;2016K1;1435
751;2;71;2017K1;1525
751;2;71;2018K1;1570
751;2;71;2019K1;1562
751;2;71;2020K1;1510
751;2;72;2008K1;896
751;2;72;2009K1;938
751;2;72;2010K1;1069
751;2;72;2011K1;1050
751;2;72;2012K1;1054
751;2;72;2013K1;1102
751;2;72;2014K1;1065
751;2;72;2015K1;1190
751;2;72;2016K1;1264
751;2;72;2017K1;1417
751;2;72;2018K1;1504
751;2;72;2019K1;1543
751;2;72;2020K1;1535
751;2;73;2008K1;894
751;2;73;2009K1;871
751;2;73;2010K1;910
751;2;73;2011K1;1049
751;2;73;2012K1;1031
751;2;73;2013K1;1035
751;2;73;2014K1;1083
751;2;73;2015K1;1051
751;2;73;2016K1;1167
751;2;73;2017K1;1251
751;2;73;2018K1;1389
751;2;73;2019K1;1474
751;2;73;2020K1;1512
751;2;74;2008K1;825
751;2;74;2009K1;883
751;2;74;2010K1;842
751;2;74;2011K1;893
751;2;74;2012K1;1025
751;2;74;2013K1;1009
751;2;74;2014K1;1024
751;2;74;2015K1;1062
751;2;74;2016K1;1034
751;2;74;2017K1;1147
751;2;74;2018K1;1224
751;2;74;2019K1;1358
751;2;74;2020K1;1441
751;2;75;2008K1;839
751;2;75;2009K1;802
751;2;75;2010K1;856
751;2;75;2011K1;810
751;2;75;2012K1;877
751;2;75;2013K1;1004
751;2;75;2014K1;982
751;2;75;2015K1;1005
751;2;75;2016K1;1050
751;2;75;2017K1;1019
751;2;75;2018K1;1123
751;2;75;2019K1;1203
751;2;75;2020K1;1330
751;2;76;2008K1;806
751;2;76;2009K1;818
751;2;76;2010K1;784
751;2;76;2011K1;832
751;2;76;2012K1;790
751;2;76;2013K1;856
751;2;76;2014K1;975
751;2;76;2015K1;952
751;2;76;2016K1;991
751;2;76;2017K1;1023
751;2;76;2018K1;993
751;2;76;2019K1;1098
751;2;76;2020K1;1160
751;2;77;2008K1;788
751;2;77;2009K1;777
751;2;77;2010K1;798
751;2;77;2011K1;751
751;2;77;2012K1;807
751;2;77;2013K1;771
751;2;77;2014K1;842
751;2;77;2015K1;946
751;2;77;2016K1;931
751;2;77;2017K1;969
751;2;77;2018K1;995
751;2;77;2019K1;953
751;2;77;2020K1;1084
751;2;78;2008K1;793
751;2;78;2009K1;745
751;2;78;2010K1;752
751;2;78;2011K1;770
751;2;78;2012K1;724
751;2;78;2013K1;775
751;2;78;2014K1;747
751;2;78;2015K1;819
751;2;78;2016K1;921
751;2;78;2017K1;907
751;2;78;2018K1;944
751;2;78;2019K1;972
751;2;78;2020K1;930
751;2;79;2008K1;752
751;2;79;2009K1;757
751;2;79;2010K1;722
751;2;79;2011K1;710
751;2;79;2012K1;741
751;2;79;2013K1;696
751;2;79;2014K1;755
751;2;79;2015K1;726
751;2;79;2016K1;782
751;2;79;2017K1;904
751;2;79;2018K1;869
751;2;79;2019K1;902
751;2;79;2020K1;928
751;2;80;2008K1;690
751;2;80;2009K1;716
751;2;80;2010K1;716
751;2;80;2011K1;689
751;2;80;2012K1;687
