CIVILSTAND,TID,ALDER,INDHOLD
Fraskilt,2015K1,49 år,15847
Fraskilt,2015K1,50 år,15369
Fraskilt,2015K1,51 år,15008
Fraskilt,2015K1,52 år,14103
Fraskilt,2015K1,53 år,13591
Fraskilt,2015K1,54 år,13647
Fraskilt,2015K1,55 år,12725
Fraskilt,2015K1,56 år,12442
Fraskilt,2015K1,57 år,12172
Fraskilt,2015K1,58 år,11943
Fraskilt,2015K1,59 år,11770
Fraskilt,2015K1,60 år,11354
Fraskilt,2015K1,61 år,11312
Fraskilt,2015K1,62 år,10852
Fraskilt,2015K1,63 år,10598
Fraskilt,2015K1,64 år,11074
Fraskilt,2015K1,65 år,10630
Fraskilt,2015K1,66 år,10828
Fraskilt,2015K1,67 år,11345
Fraskilt,2015K1,68 år,11435
Fraskilt,2015K1,69 år,10739
Fraskilt,2015K1,70 år,9818
Fraskilt,2015K1,71 år,8774
Fraskilt,2015K1,72 år,8041
Fraskilt,2015K1,73 år,6706
Fraskilt,2015K1,74 år,6218
Fraskilt,2015K1,75 år,5562
Fraskilt,2015K1,76 år,5072
Fraskilt,2015K1,77 år,4519
Fraskilt,2015K1,78 år,3869
Fraskilt,2015K1,79 år,3457
Fraskilt,2015K1,80 år,3042
Fraskilt,2015K1,81 år,2632
Fraskilt,2015K1,82 år,2246
Fraskilt,2015K1,83 år,1926
Fraskilt,2015K1,84 år,1621
Fraskilt,2015K1,85 år,1503
Fraskilt,2015K1,86 år,1261
Fraskilt,2015K1,87 år,1085
Fraskilt,2015K1,88 år,976
Fraskilt,2015K1,89 år,792
Fraskilt,2015K1,90 år,624
Fraskilt,2015K1,91 år,510
Fraskilt,2015K1,92 år,373
Fraskilt,2015K1,93 år,330
Fraskilt,2015K1,94 år,243
Fraskilt,2015K1,95 år,162
Fraskilt,2015K1,96 år,138
Fraskilt,2015K1,97 år,66
Fraskilt,2015K1,98 år,71
Fraskilt,2015K1,99 år,41
Fraskilt,2015K1,100 år,24
Fraskilt,2015K1,101 år,8
Fraskilt,2015K1,102 år,6
Fraskilt,2015K1,103 år,2
Fraskilt,2015K1,104 år,3
Fraskilt,2015K1,105 år,3
Fraskilt,2015K1,106 år,1
Fraskilt,2015K1,107 år,0
Fraskilt,2015K1,108 år,2
Fraskilt,2015K1,109 år,0
Fraskilt,2015K1,110 år,0
Fraskilt,2015K1,111 år,0
Fraskilt,2015K1,112 år,0
Fraskilt,2015K1,113 år,0
Fraskilt,2015K1,114 år,0
Fraskilt,2015K1,115 år,0
Fraskilt,2015K1,116 år,0
Fraskilt,2015K1,117 år,0
Fraskilt,2015K1,118 år,0
Fraskilt,2015K1,119 år,0
Fraskilt,2015K1,120 år,0
Fraskilt,2015K1,121 år,0
Fraskilt,2015K1,122 år,0
Fraskilt,2015K1,123 år,0
Fraskilt,2015K1,124 år,0
Fraskilt,2015K1,125 år,0
Fraskilt,2015K2,I alt,506621
Fraskilt,2015K2,0 år,0
Fraskilt,2015K2,1 år,0
Fraskilt,2015K2,2 år,0
Fraskilt,2015K2,3 år,0
Fraskilt,2015K2,4 år,0
Fraskilt,2015K2,5 år,0
Fraskilt,2015K2,6 år,0
Fraskilt,2015K2,7 år,0
Fraskilt,2015K2,8 år,0
Fraskilt,2015K2,9 år,0
Fraskilt,2015K2,10 år,0
Fraskilt,2015K2,11 år,0
Fraskilt,2015K2,12 år,0
Fraskilt,2015K2,13 år,0
Fraskilt,2015K2,14 år,0
Fraskilt,2015K2,15 år,0
Fraskilt,2015K2,16 år,0
Fraskilt,2015K2,17 år,0
Fraskilt,2015K2,18 år,0
Fraskilt,2015K2,19 år,4
Fraskilt,2015K2,20 år,19
Fraskilt,2015K2,21 år,44
Fraskilt,2015K2,22 år,74
Fraskilt,2015K2,23 år,174
Fraskilt,2015K2,24 år,251
Fraskilt,2015K2,25 år,441
Fraskilt,2015K2,26 år,643
Fraskilt,2015K2,27 år,862
Fraskilt,2015K2,28 år,1187
Fraskilt,2015K2,29 år,1506
Fraskilt,2015K2,30 år,1897
Fraskilt,2015K2,31 år,2225
Fraskilt,2015K2,32 år,2712
Fraskilt,2015K2,33 år,3434
Fraskilt,2015K2,34 år,4075
Fraskilt,2015K2,35 år,5010
Fraskilt,2015K2,36 år,5876
Fraskilt,2015K2,37 år,6413
Fraskilt,2015K2,38 år,7340
Fraskilt,2015K2,39 år,8728
Fraskilt,2015K2,40 år,9534
Fraskilt,2015K2,41 år,9931
Fraskilt,2015K2,42 år,11142
Fraskilt,2015K2,43 år,11678
Fraskilt,2015K2,44 år,11936
Fraskilt,2015K2,45 år,12023
Fraskilt,2015K2,46 år,13197
Fraskilt,2015K2,47 år,14565
Fraskilt,2015K2,48 år,16144
Fraskilt,2015K2,49 år,16090
Fraskilt,2015K2,50 år,15544
Fraskilt,2015K2,51 år,15177
Fraskilt,2015K2,52 år,14393
Fraskilt,2015K2,53 år,13760
Fraskilt,2015K2,54 år,13722
Fraskilt,2015K2,55 år,13002
Fraskilt,2015K2,56 år,12519
Fraskilt,2015K2,57 år,12271
Fraskilt,2015K2,58 år,11993
Fraskilt,2015K2,59 år,11760
Fraskilt,2015K2,60 år,11487
Fraskilt,2015K2,61 år,11224
Fraskilt,2015K2,62 år,10979
Fraskilt,2015K2,63 år,10623
Fraskilt,2015K2,64 år,10877
Fraskilt,2015K2,65 år,10750
Fraskilt,2015K2,66 år,10648
Fraskilt,2015K2,67 år,11183
Fraskilt,2015K2,68 år,11453
Fraskilt,2015K2,69 år,10839
Fraskilt,2015K2,70 år,10008
Fraskilt,2015K2,71 år,9125
Fraskilt,2015K2,72 år,8176
Fraskilt,2015K2,73 år,6899
Fraskilt,2015K2,74 år,6274
Fraskilt,2015K2,75 år,5707
Fraskilt,2015K2,76 år,5040
Fraskilt,2015K2,77 år,4660
Fraskilt,2015K2,78 år,4030
Fraskilt,2015K2,79 år,3409
Fraskilt,2015K2,80 år,3138
Fraskilt,2015K2,81 år,2693
Fraskilt,2015K2,82 år,2231
Fraskilt,2015K2,83 år,1996
Fraskilt,2015K2,84 år,1659
Fraskilt,2015K2,85 år,1478
Fraskilt,2015K2,86 år,1282
Fraskilt,2015K2,87 år,1067
Fraskilt,2015K2,88 år,984
Fraskilt,2015K2,89 år,834
Fraskilt,2015K2,90 år,602
Fraskilt,2015K2,91 år,494
Fraskilt,2015K2,92 år,388
Fraskilt,2015K2,93 år,310
Fraskilt,2015K2,94 år,247
Fraskilt,2015K2,95 år,159
Fraskilt,2015K2,96 år,140
Fraskilt,2015K2,97 år,81
Fraskilt,2015K2,98 år,55
Fraskilt,2015K2,99 år,44
Fraskilt,2015K2,100 år,26
Fraskilt,2015K2,101 år,9
Fraskilt,2015K2,102 år,6
Fraskilt,2015K2,103 år,3
Fraskilt,2015K2,104 år,3
Fraskilt,2015K2,105 år,2
Fraskilt,2015K2,106 år,2
Fraskilt,2015K2,107 år,0
Fraskilt,2015K2,108 år,0
Fraskilt,2015K2,109 år,1
Fraskilt,2015K2,110 år,0
Fraskilt,2015K2,111 år,0
Fraskilt,2015K2,112 år,0
Fraskilt,2015K2,113 år,0
Fraskilt,2015K2,114 år,0
Fraskilt,2015K2,115 år,0
Fraskilt,2015K2,116 år,0
Fraskilt,2015K2,117 år,0
Fraskilt,2015K2,118 år,0
Fraskilt,2015K2,119 år,0
Fraskilt,2015K2,120 år,0
Fraskilt,2015K2,121 år,0
Fraskilt,2015K2,122 år,0
Fraskilt,2015K2,123 år,0
Fraskilt,2015K2,124 år,0
Fraskilt,2015K2,125 år,0
Fraskilt,2015K3,I alt,509922
Fraskilt,2015K3,0 år,0
Fraskilt,2015K3,1 år,0
Fraskilt,2015K3,2 år,0
Fraskilt,2015K3,3 år,0
Fraskilt,2015K3,4 år,0
Fraskilt,2015K3,5 år,0
Fraskilt,2015K3,6 år,0
Fraskilt,2015K3,7 år,0
Fraskilt,2015K3,8 år,0
Fraskilt,2015K3,9 år,0
Fraskilt,2015K3,10 år,0
Fraskilt,2015K3,11 år,0
Fraskilt,2015K3,12 år,0
Fraskilt,2015K3,13 år,0
Fraskilt,2015K3,14 år,0
Fraskilt,2015K3,15 år,0
Fraskilt,2015K3,16 år,0
Fraskilt,2015K3,17 år,0
Fraskilt,2015K3,18 år,0
Fraskilt,2015K3,19 år,5
Fraskilt,2015K3,20 år,19
Fraskilt,2015K3,21 år,44
Fraskilt,2015K3,22 år,85
Fraskilt,2015K3,23 år,160
Fraskilt,2015K3,24 år,263
Fraskilt,2015K3,25 år,430
Fraskilt,2015K3,26 år,620
Fraskilt,2015K3,27 år,897
Fraskilt,2015K3,28 år,1215
Fraskilt,2015K3,29 år,1500
Fraskilt,2015K3,30 år,1924
Fraskilt,2015K3,31 år,2280
Fraskilt,2015K3,32 år,2657
Fraskilt,2015K3,33 år,3502
Fraskilt,2015K3,34 år,3968
Fraskilt,2015K3,35 år,4978
Fraskilt,2015K3,36 år,5683
Fraskilt,2015K3,37 år,6579
Fraskilt,2015K3,38 år,7254
Fraskilt,2015K3,39 år,8604
Fraskilt,2015K3,40 år,9578
Fraskilt,2015K3,41 år,9959
Fraskilt,2015K3,42 år,10975
Fraskilt,2015K3,43 år,11934
Fraskilt,2015K3,44 år,12022
Fraskilt,2015K3,45 år,12271
Fraskilt,2015K3,46 år,12953
Fraskilt,2015K3,47 år,14380
Fraskilt,2015K3,48 år,16012
Fraskilt,2015K3,49 år,16320
Fraskilt,2015K3,50 år,15763
Fraskilt,2015K3,51 år,15321
Fraskilt,2015K3,52 år,14726
Fraskilt,2015K3,53 år,14022
Fraskilt,2015K3,54 år,13737
Fraskilt,2015K3,55 år,13262
Fraskilt,2015K3,56 år,12643
Fraskilt,2015K3,57 år,12371
Fraskilt,2015K3,58 år,12189
Fraskilt,2015K3,59 år,11760
Fraskilt,2015K3,60 år,11605
Fraskilt,2015K3,61 år,11138
Fraskilt,2015K3,62 år,11149
Fraskilt,2015K3,63 år,10603
Fraskilt,2015K3,64 år,10833
Fraskilt,2015K3,65 år,10694
Fraskilt,2015K3,66 år,10653
Fraskilt,2015K3,67 år,10893
Fraskilt,2015K3,68 år,11435
Fraskilt,2015K3,69 år,11106
Fraskilt,2015K3,70 år,10215
Fraskilt,2015K3,71 år,9219
Fraskilt,2015K3,72 år,8335
Fraskilt,2015K3,73 år,7228
Fraskilt,2015K3,74 år,6378
Fraskilt,2015K3,75 år,5793
Fraskilt,2015K3,76 år,5144
Fraskilt,2015K3,77 år,4754
Fraskilt,2015K3,78 år,4082
Fraskilt,2015K3,79 år,3546
Fraskilt,2015K3,80 år,3210
Fraskilt,2015K3,81 år,2710
Fraskilt,2015K3,82 år,2333
Fraskilt,2015K3,83 år,2048
Fraskilt,2015K3,84 år,1684
Fraskilt,2015K3,85 år,1452
Fraskilt,2015K3,86 år,1279
Fraskilt,2015K3,87 år,1098
Fraskilt,2015K3,88 år,988
Fraskilt,2015K3,89 år,837
Fraskilt,2015K3,90 år,626
Fraskilt,2015K3,91 år,499
Fraskilt,2015K3,92 år,394
Fraskilt,2015K3,93 år,302
Fraskilt,2015K3,94 år,248
Fraskilt,2015K3,95 år,182
Fraskilt,2015K3,96 år,125
Fraskilt,2015K3,97 år,83
Fraskilt,2015K3,98 år,53
Fraskilt,2015K3,99 år,51
Fraskilt,2015K3,100 år,21
Fraskilt,2015K3,101 år,14
Fraskilt,2015K3,102 år,6
Fraskilt,2015K3,103 år,3
Fraskilt,2015K3,104 år,2
Fraskilt,2015K3,105 år,2
Fraskilt,2015K3,106 år,3
Fraskilt,2015K3,107 år,0
Fraskilt,2015K3,108 år,0
Fraskilt,2015K3,109 år,1
Fraskilt,2015K3,110 år,0
Fraskilt,2015K3,111 år,0
Fraskilt,2015K3,112 år,0
Fraskilt,2015K3,113 år,0
Fraskilt,2015K3,114 år,0
Fraskilt,2015K3,115 år,0
Fraskilt,2015K3,116 år,0
Fraskilt,2015K3,117 år,0
Fraskilt,2015K3,118 år,0
Fraskilt,2015K3,119 år,0
Fraskilt,2015K3,120 år,0
Fraskilt,2015K3,121 år,0
Fraskilt,2015K3,122 år,0
Fraskilt,2015K3,123 år,0
Fraskilt,2015K3,124 år,0
Fraskilt,2015K3,125 år,0
Fraskilt,2015K4,I alt,513060
Fraskilt,2015K4,0 år,0
Fraskilt,2015K4,1 år,0
Fraskilt,2015K4,2 år,0
Fraskilt,2015K4,3 år,0
Fraskilt,2015K4,4 år,0
Fraskilt,2015K4,5 år,0
Fraskilt,2015K4,6 år,0
Fraskilt,2015K4,7 år,0
Fraskilt,2015K4,8 år,0
Fraskilt,2015K4,9 år,0
Fraskilt,2015K4,10 år,0
Fraskilt,2015K4,11 år,0
Fraskilt,2015K4,12 år,0
Fraskilt,2015K4,13 år,0
Fraskilt,2015K4,14 år,0
Fraskilt,2015K4,15 år,0
Fraskilt,2015K4,16 år,0
Fraskilt,2015K4,17 år,0
Fraskilt,2015K4,18 år,1
Fraskilt,2015K4,19 år,5
Fraskilt,2015K4,20 år,15
Fraskilt,2015K4,21 år,42
Fraskilt,2015K4,22 år,90
Fraskilt,2015K4,23 år,153
Fraskilt,2015K4,24 år,277
Fraskilt,2015K4,25 år,417
Fraskilt,2015K4,26 år,623
Fraskilt,2015K4,27 år,928
Fraskilt,2015K4,28 år,1177
Fraskilt,2015K4,29 år,1542
Fraskilt,2015K4,30 år,1932
Fraskilt,2015K4,31 år,2271
Fraskilt,2015K4,32 år,2695
Fraskilt,2015K4,33 år,3454
Fraskilt,2015K4,34 år,3980
Fraskilt,2015K4,35 år,4925
Fraskilt,2015K4,36 år,5641
Fraskilt,2015K4,37 år,6573
Fraskilt,2015K4,38 år,7162
Fraskilt,2015K4,39 år,8462
Fraskilt,2015K4,40 år,9511
Fraskilt,2015K4,41 år,10035
Fraskilt,2015K4,42 år,10821
Fraskilt,2015K4,43 år,12070
Fraskilt,2015K4,44 år,12165
Fraskilt,2015K4,45 år,12464
Fraskilt,2015K4,46 år,12771
Fraskilt,2015K4,47 år,14168
Fraskilt,2015K4,48 år,15748
Fraskilt,2015K4,49 år,16480
Fraskilt,2015K4,50 år,16039
Fraskilt,2015K4,51 år,15552
Fraskilt,2015K4,52 år,15046
Fraskilt,2015K4,53 år,14356
Fraskilt,2015K4,54 år,13725
Fraskilt,2015K4,55 år,13623
Fraskilt,2015K4,56 år,12787
Fraskilt,2015K4,57 år,12359
Fraskilt,2015K4,58 år,12225
Fraskilt,2015K4,59 år,11889
Fraskilt,2015K4,60 år,11666
Fraskilt,2015K4,61 år,11260
Fraskilt,2015K4,62 år,11356
Fraskilt,2015K4,63 år,10649
Fraskilt,2015K4,64 år,10707
Fraskilt,2015K4,65 år,10738
Fraskilt,2015K4,66 år,10605
Fraskilt,2015K4,67 år,10766
Fraskilt,2015K4,68 år,11323
Fraskilt,2015K4,69 år,11147
Fraskilt,2015K4,70 år,10451
Fraskilt,2015K4,71 år,9396
Fraskilt,2015K4,72 år,8373
Fraskilt,2015K4,73 år,7563
Fraskilt,2015K4,74 år,6473
Fraskilt,2015K4,75 år,5908
Fraskilt,2015K4,76 år,5290
Fraskilt,2015K4,77 år,4775
Fraskilt,2015K4,78 år,4228
Fraskilt,2015K4,79 år,3556
Fraskilt,2015K4,80 år,3312
Fraskilt,2015K4,81 år,2755
Fraskilt,2015K4,82 år,2381
Fraskilt,2015K4,83 år,2070
Fraskilt,2015K4,84 år,1701
Fraskilt,2015K4,85 år,1459
Fraskilt,2015K4,86 år,1338
Fraskilt,2015K4,87 år,1112
Fraskilt,2015K4,88 år,956
Fraskilt,2015K4,89 år,845
Fraskilt,2015K4,90 år,667
Fraskilt,2015K4,91 år,510
Fraskilt,2015K4,92 år,410
Fraskilt,2015K4,93 år,306
Fraskilt,2015K4,94 år,256
Fraskilt,2015K4,95 år,172
Fraskilt,2015K4,96 år,121
Fraskilt,2015K4,97 år,97
Fraskilt,2015K4,98 år,48
Fraskilt,2015K4,99 år,58
Fraskilt,2015K4,100 år,23
Fraskilt,2015K4,101 år,14
Fraskilt,2015K4,102 år,7
Fraskilt,2015K4,103 år,3
Fraskilt,2015K4,104 år,4
Fraskilt,2015K4,105 år,2
Fraskilt,2015K4,106 år,3
Fraskilt,2015K4,107 år,0
Fraskilt,2015K4,108 år,0
Fraskilt,2015K4,109 år,1
Fraskilt,2015K4,110 år,0
Fraskilt,2015K4,111 år,0
Fraskilt,2015K4,112 år,0
Fraskilt,2015K4,113 år,0
Fraskilt,2015K4,114 år,0
Fraskilt,2015K4,115 år,0
Fraskilt,2015K4,116 år,0
Fraskilt,2015K4,117 år,0
Fraskilt,2015K4,118 år,0
Fraskilt,2015K4,119 år,0
Fraskilt,2015K4,120 år,0
Fraskilt,2015K4,121 år,0
Fraskilt,2015K4,122 år,0
Fraskilt,2015K4,123 år,0
Fraskilt,2015K4,124 år,0
Fraskilt,2015K4,125 år,0
Fraskilt,2016K1,I alt,516864
Fraskilt,2016K1,0 år,0
Fraskilt,2016K1,1 år,0
Fraskilt,2016K1,2 år,0
Fraskilt,2016K1,3 år,0
Fraskilt,2016K1,4 år,0
Fraskilt,2016K1,5 år,0
Fraskilt,2016K1,6 år,0
Fraskilt,2016K1,7 år,0
Fraskilt,2016K1,8 år,0
Fraskilt,2016K1,9 år,0
Fraskilt,2016K1,10 år,0
Fraskilt,2016K1,11 år,0
Fraskilt,2016K1,12 år,0
Fraskilt,2016K1,13 år,0
Fraskilt,2016K1,14 år,0
Fraskilt,2016K1,15 år,0
Fraskilt,2016K1,16 år,0
Fraskilt,2016K1,17 år,0
Fraskilt,2016K1,18 år,2
Fraskilt,2016K1,19 år,2
Fraskilt,2016K1,20 år,23
Fraskilt,2016K1,21 år,39
Fraskilt,2016K1,22 år,96
Fraskilt,2016K1,23 år,147
Fraskilt,2016K1,24 år,288
Fraskilt,2016K1,25 år,396
Fraskilt,2016K1,26 år,654
Fraskilt,2016K1,27 år,908
Fraskilt,2016K1,28 år,1174
Fraskilt,2016K1,29 år,1584
Fraskilt,2016K1,30 år,1885
Fraskilt,2016K1,31 år,2314
Fraskilt,2016K1,32 år,2673
Fraskilt,2016K1,33 år,3439
Fraskilt,2016K1,34 år,3966
Fraskilt,2016K1,35 år,4810
Fraskilt,2016K1,36 år,5589
Fraskilt,2016K1,37 år,6642
Fraskilt,2016K1,38 år,7263
Fraskilt,2016K1,39 år,8282
Fraskilt,2016K1,40 år,9536
Fraskilt,2016K1,41 år,10187
Fraskilt,2016K1,42 år,10778
Fraskilt,2016K1,43 år,12031
Fraskilt,2016K1,44 år,12396
Fraskilt,2016K1,45 år,12642
Fraskilt,2016K1,46 år,12788
Fraskilt,2016K1,47 år,14030
Fraskilt,2016K1,48 år,15446
Fraskilt,2016K1,49 år,16744
Fraskilt,2016K1,50 år,16300
Fraskilt,2016K1,51 år,15880
Fraskilt,2016K1,52 år,15447
Fraskilt,2016K1,53 år,14460
Fraskilt,2016K1,54 år,13884
Fraskilt,2016K1,55 år,13886
Fraskilt,2016K1,56 år,12910
Fraskilt,2016K1,57 år,12586
Fraskilt,2016K1,58 år,12293
Fraskilt,2016K1,59 år,11992
Fraskilt,2016K1,60 år,11740
Fraskilt,2016K1,61 år,11376
Fraskilt,2016K1,62 år,11305
Fraskilt,2016K1,63 år,10828
Fraskilt,2016K1,64 år,10541
Fraskilt,2016K1,65 år,10985
Fraskilt,2016K1,66 år,10520
Fraskilt,2016K1,67 år,10720
Fraskilt,2016K1,68 år,11183
Fraskilt,2016K1,69 år,11237
Fraskilt,2016K1,70 år,10504
Fraskilt,2016K1,71 år,9579
Fraskilt,2016K1,72 år,8583
Fraskilt,2016K1,73 år,7818
Fraskilt,2016K1,74 år,6536
Fraskilt,2016K1,75 år,5989
Fraskilt,2016K1,76 år,5370
Fraskilt,2016K1,77 år,4861
Fraskilt,2016K1,78 år,4317
Fraskilt,2016K1,79 år,3669
Fraskilt,2016K1,80 år,3249
Fraskilt,2016K1,81 år,2834
Fraskilt,2016K1,82 år,2440
Fraskilt,2016K1,83 år,2086
Fraskilt,2016K1,84 år,1753
Fraskilt,2016K1,85 år,1437
Fraskilt,2016K1,86 år,1351
Fraskilt,2016K1,87 år,1118
Fraskilt,2016K1,88 år,942
Fraskilt,2016K1,89 år,855
Fraskilt,2016K1,90 år,670
Fraskilt,2016K1,91 år,531
Fraskilt,2016K1,92 år,427
Fraskilt,2016K1,93 år,296
Fraskilt,2016K1,94 år,254
Fraskilt,2016K1,95 år,181
Fraskilt,2016K1,96 år,121
Fraskilt,2016K1,97 år,98
Fraskilt,2016K1,98 år,50
Fraskilt,2016K1,99 år,55
Fraskilt,2016K1,100 år,24
Fraskilt,2016K1,101 år,17
Fraskilt,2016K1,102 år,8
Fraskilt,2016K1,103 år,4
Fraskilt,2016K1,104 år,2
Fraskilt,2016K1,105 år,3
Fraskilt,2016K1,106 år,3
Fraskilt,2016K1,107 år,1
Fraskilt,2016K1,108 år,0
Fraskilt,2016K1,109 år,1
Fraskilt,2016K1,110 år,0
Fraskilt,2016K1,111 år,0
Fraskilt,2016K1,112 år,0
Fraskilt,2016K1,113 år,0
Fraskilt,2016K1,114 år,0
Fraskilt,2016K1,115 år,0
Fraskilt,2016K1,116 år,0
Fraskilt,2016K1,117 år,0
Fraskilt,2016K1,118 år,0
Fraskilt,2016K1,119 år,0
Fraskilt,2016K1,120 år,0
Fraskilt,2016K1,121 år,0
Fraskilt,2016K1,122 år,0
Fraskilt,2016K1,123 år,0
Fraskilt,2016K1,124 år,0
Fraskilt,2016K1,125 år,0
Fraskilt,2016K2,I alt,520775
Fraskilt,2016K2,0 år,0
Fraskilt,2016K2,1 år,0
Fraskilt,2016K2,2 år,0
Fraskilt,2016K2,3 år,0
Fraskilt,2016K2,4 år,0
Fraskilt,2016K2,5 år,0
Fraskilt,2016K2,6 år,0
Fraskilt,2016K2,7 år,0
Fraskilt,2016K2,8 år,0
Fraskilt,2016K2,9 år,0
Fraskilt,2016K2,10 år,0
Fraskilt,2016K2,11 år,0
Fraskilt,2016K2,12 år,0
Fraskilt,2016K2,13 år,0
Fraskilt,2016K2,14 år,0
Fraskilt,2016K2,15 år,0
Fraskilt,2016K2,16 år,0
Fraskilt,2016K2,17 år,0
Fraskilt,2016K2,18 år,2
Fraskilt,2016K2,19 år,3
Fraskilt,2016K2,20 år,14
Fraskilt,2016K2,21 år,42
Fraskilt,2016K2,22 år,98
Fraskilt,2016K2,23 år,152
Fraskilt,2016K2,24 år,279
Fraskilt,2016K2,25 år,395
Fraskilt,2016K2,26 år,644
Fraskilt,2016K2,27 år,918
Fraskilt,2016K2,28 år,1222
Fraskilt,2016K2,29 år,1543
Fraskilt,2016K2,30 år,1925
Fraskilt,2016K2,31 år,2334
Fraskilt,2016K2,32 år,2725
Fraskilt,2016K2,33 år,3289
Fraskilt,2016K2,34 år,4119
Fraskilt,2016K2,35 år,4674
Fraskilt,2016K2,36 år,5612
Fraskilt,2016K2,37 år,6632
Fraskilt,2016K2,38 år,7168
Fraskilt,2016K2,39 år,8149
Fraskilt,2016K2,40 år,9531
Fraskilt,2016K2,41 år,10311
Fraskilt,2016K2,42 år,10756
Fraskilt,2016K2,43 år,12029
Fraskilt,2016K2,44 år,12602
Fraskilt,2016K2,45 år,12815
Fraskilt,2016K2,46 år,12756
Fraskilt,2016K2,47 år,13922
Fraskilt,2016K2,48 år,15157
Fraskilt,2016K2,49 år,16930
Fraskilt,2016K2,50 år,16598
Fraskilt,2016K2,51 år,16112
Fraskilt,2016K2,52 år,15701
Fraskilt,2016K2,53 år,14836
Fraskilt,2016K2,54 år,14127
Fraskilt,2016K2,55 år,13995
Fraskilt,2016K2,56 år,13190
Fraskilt,2016K2,57 år,12742
Fraskilt,2016K2,58 år,12435
Fraskilt,2016K2,59 år,12080
Fraskilt,2016K2,60 år,11779
Fraskilt,2016K2,61 år,11550
Fraskilt,2016K2,62 år,11274
Fraskilt,2016K2,63 år,11004
Fraskilt,2016K2,64 år,10592
Fraskilt,2016K2,65 år,10835
Fraskilt,2016K2,66 år,10614
Fraskilt,2016K2,67 år,10538
Fraskilt,2016K2,68 år,11034
Fraskilt,2016K2,69 år,11273
Fraskilt,2016K2,70 år,10623
Fraskilt,2016K2,71 år,9783
Fraskilt,2016K2,72 år,8913
Fraskilt,2016K2,73 år,7981
Fraskilt,2016K2,74 år,6713
Fraskilt,2016K2,75 år,6053
Fraskilt,2016K2,76 år,5501
Fraskilt,2016K2,77 år,4834
Fraskilt,2016K2,78 år,4432
Fraskilt,2016K2,79 år,3850
Fraskilt,2016K2,80 år,3213
Fraskilt,2016K2,81 år,2927
Fraskilt,2016K2,82 år,2490
Fraskilt,2016K2,83 år,2070
Fraskilt,2016K2,84 år,1841
Fraskilt,2016K2,85 år,1491
Fraskilt,2016K2,86 år,1322
Fraskilt,2016K2,87 år,1147
Fraskilt,2016K2,88 år,923
Fraskilt,2016K2,89 år,840
Fraskilt,2016K2,90 år,702
Fraskilt,2016K2,91 år,522
Fraskilt,2016K2,92 år,417
Fraskilt,2016K2,93 år,310
Fraskilt,2016K2,94 år,246
Fraskilt,2016K2,95 år,189
Fraskilt,2016K2,96 år,121
Fraskilt,2016K2,97 år,98
Fraskilt,2016K2,98 år,57
Fraskilt,2016K2,99 år,38
Fraskilt,2016K2,100 år,31
Fraskilt,2016K2,101 år,19
Fraskilt,2016K2,102 år,6
Fraskilt,2016K2,103 år,5
Fraskilt,2016K2,104 år,3
Fraskilt,2016K2,105 år,3
Fraskilt,2016K2,106 år,1
Fraskilt,2016K2,107 år,2
Fraskilt,2016K2,108 år,0
Fraskilt,2016K2,109 år,0
Fraskilt,2016K2,110 år,1
Fraskilt,2016K2,111 år,0
Fraskilt,2016K2,112 år,0
Fraskilt,2016K2,113 år,0
Fraskilt,2016K2,114 år,0
Fraskilt,2016K2,115 år,0
Fraskilt,2016K2,116 år,0
Fraskilt,2016K2,117 år,0
Fraskilt,2016K2,118 år,0
Fraskilt,2016K2,119 år,0
Fraskilt,2016K2,120 år,0
Fraskilt,2016K2,121 år,0
Fraskilt,2016K2,122 år,0
Fraskilt,2016K2,123 år,0
Fraskilt,2016K2,124 år,0
Fraskilt,2016K2,125 år,0
Fraskilt,2016K3,I alt,525180
Fraskilt,2016K3,0 år,0
Fraskilt,2016K3,1 år,0
Fraskilt,2016K3,2 år,0
Fraskilt,2016K3,3 år,0
Fraskilt,2016K3,4 år,0
Fraskilt,2016K3,5 år,0
Fraskilt,2016K3,6 år,0
Fraskilt,2016K3,7 år,0
Fraskilt,2016K3,8 år,0
Fraskilt,2016K3,9 år,0
Fraskilt,2016K3,10 år,0
Fraskilt,2016K3,11 år,0
Fraskilt,2016K3,12 år,0
Fraskilt,2016K3,13 år,0
Fraskilt,2016K3,14 år,0
Fraskilt,2016K3,15 år,0
Fraskilt,2016K3,16 år,0
Fraskilt,2016K3,17 år,0
Fraskilt,2016K3,18 år,3
Fraskilt,2016K3,19 år,5
Fraskilt,2016K3,20 år,14
Fraskilt,2016K3,21 år,37
Fraskilt,2016K3,22 år,88
Fraskilt,2016K3,23 år,166
Fraskilt,2016K3,24 år,275
Fraskilt,2016K3,25 år,431
Fraskilt,2016K3,26 år,635
Fraskilt,2016K3,27 år,898
Fraskilt,2016K3,28 år,1257
Fraskilt,2016K3,29 år,1578
Fraskilt,2016K3,30 år,1938
Fraskilt,2016K3,31 år,2407
Fraskilt,2016K3,32 år,2809
Fraskilt,2016K3,33 år,3217
Fraskilt,2016K3,34 år,4154
Fraskilt,2016K3,35 år,4613
Fraskilt,2016K3,36 år,5646
Fraskilt,2016K3,37 år,6448
Fraskilt,2016K3,38 år,7415
Fraskilt,2016K3,39 år,8079
Fraskilt,2016K3,40 år,9475
Fraskilt,2016K3,41 år,10431
Fraskilt,2016K3,42 år,10858
